station_name,datetime,CDOM_µg_L_corr_2022,Conductivity_mS_m,pH,Temp_C,Turbidity_NTU
Lundevannet,2019-02-06T23:50:00Z,64.13070572,NA,6.4,2.3,1
Lundevannet,2019-02-07T00:50:00Z,64.32262962,NA,6.4,2.29,1.02
Lundevannet,2019-02-07T01:50:00Z,64.40645378,NA,6.4,2.33,1.03
Lundevannet,2019-02-07T02:50:00Z,64.17223943,NA,6.4,2.34,1.02
Lundevannet,2019-02-07T03:50:00Z,64.24676752,NA,6.4,2.29,1.01
Lundevannet,2019-02-07T04:50:00Z,64.14430665,NA,6.4,2.24,1.02
Lundevannet,2019-02-07T05:50:00Z,64.05815096,NA,6.4,2.23,1.03
Lundevannet,2019-02-07T06:50:00Z,64.38265522,NA,6.4,2.38,1
Lundevannet,2019-02-07T07:50:00Z,64.13070572,NA,6.4,2.3,1.02
Lundevannet,2019-02-07T08:50:00Z,64.1300597,NA,6.4,2.34,1
Lundevannet,2019-02-07T09:50:00Z,64.77597653,NA,6.43,3.35,1.59
Lundevannet,2019-02-07T10:50:00Z,64.10550148,NA,6.4,2.04,1.02
Lundevannet,2019-02-07T11:50:00Z,64.11581048,NA,6.4,2.18,1.01
Lundevannet,2019-02-07T12:50:00Z,64.30235845,NA,6.4,2.23,1
Lundevannet,2019-02-07T13:50:00Z,64.3513775,NA,6.4,2.35,1.01
Lundevannet,2019-02-07T14:50:00Z,64.18201837,NA,6.41,2.39,1.01
Lundevannet,2019-02-07T15:50:00Z,64.3513775,NA,6.4,2.35,1.01
Lundevannet,2019-02-07T16:50:00Z,64.5305736,NA,6.41,2.36,1.01
Lundevannet,2019-02-07T17:50:00Z,64.25603403,NA,6.4,2.38,0.98
Lundevannet,2019-02-07T18:50:00Z,64.38367996,NA,6.41,2.47,0.99
Lundevannet,2019-02-07T19:50:00Z,64.04359292,NA,6.4,2.46,1
Lundevannet,2019-02-07T20:50:00Z,64.2439063,NA,6.42,2.49,1
Lundevannet,2019-02-07T21:50:00Z,64.43304891,NA,6.42,2.59,1.01
Lundevannet,2019-02-07T22:50:00Z,64.5068604,NA,6.42,2.62,0.98
Lundevannet,2019-02-07T23:50:00Z,64.43259657,NA,6.42,2.63,0.99
Lundevannet,2019-02-08T00:50:00Z,64.44263363,NA,6.42,2.68,1.01
Lundevannet,2019-02-08T01:50:00Z,64.517354,NA,6.42,2.63,0.99
Lundevannet,2019-02-08T02:50:00Z,64.54075786,NA,6.42,2.62,0.94
Lundevannet,2019-02-08T03:50:00Z,64.51854411,NA,6.41,2.51,0.99
Lundevannet,2019-02-08T04:50:00Z,64.32106267,NA,6.42,2.41,0.98
Lundevannet,2019-02-08T05:50:00Z,64.3002173,NA,6.42,2.39,0.99
Lundevannet,2019-02-08T06:50:00Z,64.31803202,NA,6.41,2.48,1
Lundevannet,2019-02-08T07:50:00Z,64.27883508,NA,6.41,2.41,0.98
Lundevannet,2019-02-08T08:50:00Z,64.59467718,NA,6.41,2.51,1
Lundevannet,2019-02-08T09:50:00Z,65.14268261,NA,6.44,3.66,1.28
Lundevannet,2019-02-08T10:50:00Z,64.39165567,NA,6.41,2.51,1.01
Lundevannet,2019-02-08T11:50:00Z,64.1874122,NA,6.41,2.59,1
Lundevannet,2019-02-08T12:50:00Z,64.20828868,NA,6.41,2.61,0.99
Lundevannet,2019-02-08T13:50:00Z,64.53835145,NA,6.42,2.65,1
Lundevannet,2019-02-08T14:50:00Z,64.29500129,NA,6.41,2.62,1.02
Lundevannet,2019-02-08T15:50:00Z,64.17883081,NA,6.42,2.46,1.02
Lundevannet,2019-02-08T16:50:00Z,64.28103223,NA,6.47,2.25,1.02
Lundevannet,2019-02-08T17:50:00Z,64.7163163,NA,6.55,2.03,0.99
Lundevannet,2019-02-08T18:50:00Z,65.72499959,NA,6.62,1.96,0.99
Lundevannet,2019-02-08T19:50:00Z,65.97657868,NA,6.63,1.81,0.94
Lundevannet,2019-02-08T20:50:00Z,66.42803961,NA,6.7,1.7,0.99
Lundevannet,2019-02-08T21:50:00Z,68.10752909,NA,6.76,1.77,0.99
Lundevannet,2019-02-08T22:50:00Z,67.58837764,NA,6.73,1.8,0.97
Lundevannet,2019-02-08T23:50:00Z,67.46400257,NA,6.71,1.94,0.99
Lundevannet,2019-02-09T00:50:00Z,66.11617351,NA,6.65,1.91,1.02
Lundevannet,2019-02-09T01:50:00Z,66.35596587,NA,6.66,1.75,0.98
Lundevannet,2019-02-09T02:50:00Z,64.84777577,NA,6.57,1.73,1.03
Lundevannet,2019-02-09T03:50:00Z,64.60786732,NA,6.54,1.95,1.01
Lundevannet,2019-02-09T04:50:00Z,64.05651191,NA,6.48,1.96,1.02
Lundevannet,2019-02-09T05:50:00Z,64.36229455,NA,6.49,1.98,1.09
Lundevannet,2019-02-09T06:50:00Z,63.30723892,NA,6.41,1.85,1.14
Lundevannet,2019-02-09T07:50:00Z,63.74236641,NA,6.46,1.76,1.17
Lundevannet,2019-02-09T08:50:00Z,63.70430103,NA,6.47,1.78,1.18
Lundevannet,2019-02-09T09:50:00Z,64.92588072,NA,6.44,2.76,2.45
Lundevannet,2019-02-09T10:50:00Z,63.70430103,NA,6.47,1.78,1.34
Lundevannet,2019-02-09T11:50:00Z,64.22341342,NA,6.52,1.87,1.41
Lundevannet,2019-02-09T12:50:00Z,64.34556538,NA,6.55,1.81,1.71
Lundevannet,2019-02-09T13:50:00Z,63.94332434,NA,6.57,1.85,1.76
Lundevannet,2019-02-09T14:50:00Z,64.69113486,NA,6.67,2.03,1.71
Lundevannet,2019-02-09T15:50:00Z,66.7235964,NA,6.78,2.32,1.95
Lundevannet,2019-02-09T16:50:00Z,65.46660919,NA,6.72,2.24,2.25
Lundevannet,2019-02-09T17:50:00Z,65.16971608,NA,6.71,2.23,2.25
Lundevannet,2019-02-09T18:50:00Z,64.5569998,NA,6.67,2.24,2.42
Lundevannet,2019-02-09T19:50:00Z,63.77183873,NA,6.65,2.23,2.92
Lundevannet,2019-02-09T20:50:00Z,63.20459728,NA,6.62,2.26,3.05
Lundevannet,2019-02-09T21:50:00Z,62.30311875,NA,6.56,2.26,3.2
Lundevannet,2019-02-09T22:50:00Z,61.74831937,NA,6.5,2.16,3.31
Lundevannet,2019-02-09T23:50:00Z,61.28722778,NA,6.5,1.83,3.65
Lundevannet,2019-02-10T00:50:00Z,61.69831173,NA,6.5,1.62,3.65
Lundevannet,2019-02-10T01:50:00Z,61.75143265,NA,6.47,1.64,3.45
Lundevannet,2019-02-10T02:50:00Z,61.83128167,NA,6.46,1.51,3.79
Lundevannet,2019-02-10T03:50:00Z,61.09618577,NA,6.47,1.55,4.65
Lundevannet,2019-02-10T04:50:00Z,60.46582499,NA,6.46,1.57,4.87
Lundevannet,2019-02-10T05:50:00Z,59.97423291,NA,6.46,1.57,5.38
Lundevannet,2019-02-10T06:50:00Z,59.49694001,NA,6.46,1.55,5.66
Lundevannet,2019-02-10T07:50:00Z,59.6468693,NA,6.45,1.55,5.35
Lundevannet,2019-02-10T08:50:00Z,59.91715811,NA,6.45,1.58,5.45
Lundevannet,2019-02-10T09:50:00Z,60.15889926,NA,6.47,2.68,7.04
Lundevannet,2019-02-10T10:50:00Z,60.4913135,NA,6.44,1.76,4.97
Lundevannet,2019-02-10T11:50:00Z,61.07661526,NA,6.43,1.82,5.06
Lundevannet,2019-02-10T12:50:00Z,61.11007732,NA,6.44,1.82,4.91
Lundevannet,2019-02-10T13:50:00Z,61.69408471,NA,6.44,2.19,4.5
Lundevannet,2019-02-10T14:50:00Z,62.06647951,NA,6.43,2.36,4.51
Lundevannet,2019-02-10T15:50:00Z,62.78093462,NA,6.43,2.49,4.33
Lundevannet,2019-02-10T16:50:00Z,63.0336837,NA,6.42,2.58,4.37
Lundevannet,2019-02-10T17:50:00Z,63.03776112,NA,6.42,2.46,4.02
Lundevannet,2019-02-10T18:50:00Z,63.37105955,NA,6.42,2.48,4.14
Lundevannet,2019-02-10T19:50:00Z,63.37951466,NA,6.42,2.48,4.11
Lundevannet,2019-02-10T20:50:00Z,63.4585373,NA,6.41,2.45,4.2
Lundevannet,2019-02-10T21:50:00Z,63.54119193,NA,6.41,2.44,4.07
Lundevannet,2019-02-10T22:50:00Z,63.69235378,NA,6.41,2.48,4.2
Lundevannet,2019-02-10T23:50:00Z,63.72331457,NA,6.41,2.42,4.04
Lundevannet,2019-02-11T00:50:00Z,63.81053603,NA,6.4,2.39,3.89
Lundevannet,2019-02-11T01:50:00Z,63.7139024,NA,6.41,2.37,3.98
Lundevannet,2019-02-11T02:50:00Z,63.79916401,NA,6.4,2.33,3.83
Lundevannet,2019-02-11T03:50:00Z,63.79159494,NA,6.41,2.29,3.9
Lundevannet,2019-02-11T04:50:00Z,63.77183873,NA,6.41,2.23,3.84
Lundevannet,2019-02-11T05:50:00Z,63.38377958,NA,6.4,2.18,3.85
Lundevannet,2019-02-11T06:50:00Z,63.75034097,NA,6.4,2.25,3.86
Lundevannet,2019-02-11T07:50:00Z,63.81309326,NA,6.41,2.27,3.7
Lundevannet,2019-02-11T08:50:00Z,63.75034097,NA,6.4,2.25,3.76
Lundevannet,2019-02-11T09:50:00Z,65.25866649,NA,6.43,3.48,20.31
Lundevannet,2019-02-11T10:50:00Z,63.99940111,NA,6.4,2.45,3.78
Lundevannet,2019-02-11T11:50:00Z,63.98680088,NA,6.39,2.56,3.66
Lundevannet,2019-02-11T12:50:00Z,64.07008644,NA,6.39,2.64,3.63
Lundevannet,2019-02-11T13:50:00Z,64.08966688,NA,6.39,2.61,3.32
Lundevannet,2019-02-11T14:50:00Z,64.21813993,NA,6.39,2.66,3.39
Lundevannet,2019-02-11T15:50:00Z,64.45444355,NA,6.39,2.57,3.36
Lundevannet,2019-02-11T16:50:00Z,64.6051663,NA,6.39,2.52,3.2
Lundevannet,2019-02-11T17:50:00Z,64.80615792,NA,6.39,2.51,3.1
Lundevannet,2019-02-11T18:50:00Z,64.46907291,NA,6.38,2.39,3.21
Lundevannet,2019-02-11T19:50:00Z,64.84074159,NA,6.39,2.35,3.21
Lundevannet,2019-02-11T20:50:00Z,64.57550328,NA,6.4,2.29,3.06
Lundevannet,2019-02-11T21:50:00Z,64.53575249,NA,6.41,2.26,3.1
Lundevannet,2019-02-11T22:50:00Z,64.58797216,NA,6.41,2.31,3.01
Lundevannet,2019-02-11T23:50:00Z,64.7356566,NA,6.42,2.29,2.96
Lundevannet,2019-02-12T00:50:00Z,64.63280058,NA,6.45,2.24,3.24
Lundevannet,2019-02-12T01:50:00Z,64.72800441,NA,6.44,2.17,3.11
Lundevannet,2019-02-12T02:50:00Z,64.66303061,NA,6.43,2.14,2.98
Lundevannet,2019-02-12T03:50:00Z,64.46606694,NA,6.42,2.08,2.95
Lundevannet,2019-02-12T04:50:00Z,64.5240918,NA,6.42,2.16,3.03
Lundevannet,2019-02-12T05:50:00Z,64.66242925,NA,6.44,2.22,3.01
Lundevannet,2019-02-12T06:50:00Z,64.66415921,NA,6.43,2.27,2.91
Lundevannet,2019-02-12T07:50:00Z,64.48119902,NA,6.43,2.24,2.91
Lundevannet,2019-02-12T08:50:00Z,64.64027642,NA,6.39,2.36,2.86
Lundevannet,2019-02-12T09:50:00Z,65.35440088,NA,6.4,3.8,4.78
Lundevannet,2019-02-12T10:50:00Z,64.91182803,NA,6.38,2.53,2.78
Lundevannet,2019-02-12T11:50:00Z,64.85052379,NA,6.4,2.52,2.94
Lundevannet,2019-02-12T12:50:00Z,64.79855503,NA,6.4,2.35,2.89
Lundevannet,2019-02-12T13:50:00Z,64.68072252,NA,6.39,2.31,2.73
Lundevannet,2019-02-12T14:50:00Z,65.09810884,NA,6.38,2.29,2.72
Lundevannet,2019-02-12T15:50:00Z,65.0727497,NA,6.37,2.37,2.6
Lundevannet,2019-02-12T16:50:00Z,65.14871011,NA,6.38,2.37,2.6
Lundevannet,2019-02-12T17:50:00Z,64.91722404,NA,6.38,2.19,2.58
Lundevannet,2019-02-12T18:50:00Z,65.03546058,NA,6.38,1.91,2.65
Lundevannet,2019-02-12T19:50:00Z,65.15075073,NA,6.39,2.18,2.62
Lundevannet,2019-02-12T20:50:00Z,65.24352985,NA,6.38,2.3,2.6
Lundevannet,2019-02-12T21:50:00Z,65.022315270000007,NA,6.38,2.25,2.56
Lundevannet,2019-02-12T22:50:00Z,65.19282147,NA,6.38,2.18,2.42
Lundevannet,2019-02-12T23:50:00Z,65.0457071,NA,6.4,2.08,2.52
Lundevannet,2019-02-13T00:50:00Z,65.64115599,NA,6.39,1.96,2.49
Lundevannet,2019-02-13T01:50:00Z,64.68679573,NA,6.37,2.05,2.71
Lundevannet,2019-02-13T02:50:00Z,64.96223647,NA,6.4,1.88,2.79
Lundevannet,2019-02-13T03:50:00Z,64.64574612,NA,6.42,1.93,2.84
Lundevannet,2019-02-13T04:50:00Z,64.74021188,NA,6.41,1.9,2.84
Lundevannet,2019-02-13T05:50:00Z,64.41076912,NA,6.38,2.14,2.92
Lundevannet,2019-02-13T06:50:00Z,64.54140706,NA,6.37,2.33,3.27
Lundevannet,2019-02-13T07:50:00Z,64.6277805,NA,6.37,2.34,3.07
Lundevannet,2019-02-13T08:50:00Z,64.64933557,NA,6.37,2.28,3.13
Lundevannet,2019-02-13T09:50:00Z,65.41318094,NA,6.42,3.44,7.74
Lundevannet,2019-02-13T10:50:00Z,64.37959888,NA,6.39,2.11,3.12
Lundevannet,2019-02-13T11:50:00Z,63.90559342,NA,6.4,1.96,2.95
Lundevannet,2019-02-13T12:50:00Z,64.17716688,NA,6.41,2.02,2.92
Lundevannet,2019-02-13T13:50:00Z,64.503265,NA,6.41,2.14,2.89
Lundevannet,2019-02-13T14:50:00Z,64.63344041,NA,6.4,2.16,2.83
Lundevannet,2019-02-13T15:50:00Z,64.75528576,NA,6.39,2.18,2.75
Lundevannet,2019-02-13T16:50:00Z,64.81028577,NA,6.4,2.12,2.55
Lundevannet,2019-02-13T17:50:00Z,65.11707976,NA,6.39,2.26,2.45
Lundevannet,2019-02-13T18:50:00Z,64.99097056,NA,6.39,2.14,2.38
Lundevannet,2019-02-13T19:50:00Z,65.10437285,NA,6.38,2.44,2.37
Lundevannet,2019-02-13T20:50:00Z,64.5911013,NA,6.38,1.95,2.41
Lundevannet,2019-02-13T21:50:00Z,65.10869259,NA,6.39,2.14,2.42
Lundevannet,2019-02-13T22:50:00Z,65.48631192,NA,6.39,2.37,2.52
Lundevannet,2019-02-13T23:50:00Z,65.37308533,NA,6.38,2.55,2.52
Lundevannet,2019-02-14T00:50:00Z,65.72235184,NA,6.41,2.56,2.61
Lundevannet,2019-02-14T01:50:00Z,65.72196592,NA,6.4,2.52,2.62
Lundevannet,2019-02-14T02:50:00Z,65.54046462,NA,6.4,2.58,2.59
Lundevannet,2019-02-14T03:50:00Z,65.52083533,NA,6.4,2.49,2.67
Lundevannet,2019-02-14T04:50:00Z,65.74291779,NA,6.41,2.5,2.62
Lundevannet,2019-02-14T05:50:00Z,65.72235184,NA,6.41,2.56,2.64
Lundevannet,2019-02-14T06:50:00Z,65.59536031,NA,6.4,2.56,2.6
Lundevannet,2019-02-14T07:50:00Z,65.45450318,NA,6.4,2.34,2.65
Lundevannet,2019-02-14T08:50:00Z,64.82456039,NA,6.44,1.78,2.77
Lundevannet,2019-02-14T09:50:00Z,66.9935051,NA,6.4,2.95,4.59
Lundevannet,2019-02-14T10:50:00Z,64.50050408,NA,6.42,1.79,2.83
Lundevannet,2019-02-14T11:50:00Z,64.52558853,NA,6.44,1.79,2.7
Lundevannet,2019-02-14T12:50:00Z,64.46946565,NA,6.42,1.76,2.55
Lundevannet,2019-02-14T13:50:00Z,64.58577406,NA,6.45,1.84,2.51
Lundevannet,2019-02-14T14:50:00Z,64.89670875,NA,6.46,2.05,2.6
Lundevannet,2019-02-14T15:50:00Z,65.00154278,NA,6.44,2.11,2.42
Lundevannet,2019-02-14T16:50:00Z,65.1486571,NA,6.43,2.21,2.51
Lundevannet,2019-02-14T17:50:00Z,65.2854787,NA,6.42,2.22,2.45
Lundevannet,2019-02-14T18:50:00Z,65.17180018,NA,6.42,2.2,2.43
Lundevannet,2019-02-14T19:50:00Z,65.42626596,NA,6.41,2.17,2.56
Lundevannet,2019-02-14T20:50:00Z,65.21360859,NA,6.4,2,2.37
Lundevannet,2019-02-14T21:50:00Z,65.10873031,NA,6.41,2.02,2.32
Lundevannet,2019-02-14T22:50:00Z,65.36264009,NA,6.4,2.03,2.4
Lundevannet,2019-02-14T23:50:00Z,65.18426248,NA,6.4,2.02,2.33
Lundevannet,2019-02-15T00:50:00Z,65.51805128,NA,6.41,2.05,2.35
Lundevannet,2019-02-15T01:50:00Z,65.42549791,NA,6.4,2.01,2.31
Lundevannet,2019-02-15T02:50:00Z,65.45906236,NA,6.41,2.01,2.28
Lundevannet,2019-02-15T03:50:00Z,65.38173039,NA,6.38,2.08,2.43
Lundevannet,2019-02-15T04:50:00Z,65.23680284,NA,6.38,2.07,2.41
Lundevannet,2019-02-15T05:50:00Z,65.33986398,NA,6.37,2.12,2.52
Lundevannet,2019-02-15T06:50:00Z,65.24535314,NA,6.38,2.15,2.75
Lundevannet,2019-02-15T07:50:00Z,64.95100056,NA,6.37,2.15,2.86
Lundevannet,2019-02-15T08:50:00Z,64.29108001,NA,6.37,2.13,3.68
Lundevannet,2019-02-15T09:50:00Z,65.41028146,NA,6.35,3.74,4.15
Lundevannet,2019-02-15T10:50:00Z,64.2510035,NA,6.37,2.14,3.6
Lundevannet,2019-02-15T11:50:00Z,64.5044612,NA,6.38,2.23,3.44
Lundevannet,2019-02-15T12:50:00Z,64.75359184,NA,6.37,2.46,3.24
Lundevannet,2019-02-15T13:50:00Z,64.90202198,NA,6.37,2.32,3.1
Lundevannet,2019-02-15T14:50:00Z,65.07267774,NA,6.36,2.45,2.96
Lundevannet,2019-02-15T15:50:00Z,65.20151977,NA,6.37,2.42,2.89
Lundevannet,2019-02-15T16:50:00Z,65.3491254,NA,6.36,2.36,2.83
Lundevannet,2019-02-15T17:50:00Z,65.6232221,NA,6.36,2.34,2.7
Lundevannet,2019-02-15T18:50:00Z,65.47719349,NA,6.36,2.25,2.61
Lundevannet,2019-02-15T19:50:00Z,65.42626596,NA,6.36,2.17,2.72
Lundevannet,2019-02-15T20:50:00Z,65.3926148,NA,6.36,2.17,2.7
Lundevannet,2019-02-15T21:50:00Z,65.43252641,NA,6.35,2.16,2.64
Lundevannet,2019-02-15T22:50:00Z,65.33986398,NA,6.35,2.12,2.56
Lundevannet,2019-02-15T23:50:00Z,65.58393218,NA,6.35,2.16,2.62
Lundevannet,2019-02-16T00:50:00Z,65.73753918,NA,6.35,2.17,2.58
Lundevannet,2019-02-16T01:50:00Z,65.7207136,NA,6.34,2.17,2.67
Lundevannet,2019-02-16T02:50:00Z,65.65963506,NA,6.34,2.16,2.82
Lundevannet,2019-02-16T03:50:00Z,65.80128718,NA,6.34,2.23,2.75
Lundevannet,2019-02-16T04:50:00Z,65.72951475,NA,6.34,2.21,2.73
Lundevannet,2019-02-16T05:50:00Z,65.59482312,NA,6.33,2.21,2.78
Lundevannet,2019-02-16T06:50:00Z,65.563044,NA,6.33,2.18,2.72
Lundevannet,2019-02-16T07:50:00Z,65.67823386,NA,6.33,2.36,2.79
Lundevannet,2019-02-16T08:50:00Z,65.66909435,NA,6.33,2.28,2.64
Lundevannet,2019-02-16T09:50:00Z,67.09997699,NA,6.31,3.94,3.89
Lundevannet,2019-02-16T10:50:00Z,65.82523337,NA,6.31,2.3,2.76
Lundevannet,2019-02-16T11:50:00Z,65.69803847,NA,6.32,2.22,2.63
Lundevannet,2019-02-16T12:50:00Z,65.99833566,NA,6.32,2.17,2.47
Lundevannet,2019-02-16T13:50:00Z,66.11675318,NA,6.33,2.21,2.5
Lundevannet,2019-02-16T14:50:00Z,65.85087846,NA,6.32,2.15,2.48
Lundevannet,2019-02-16T15:50:00Z,65.83093492,NA,6.32,2.06,2.49
Lundevannet,2019-02-16T16:50:00Z,65.55136459,NA,6.31,2.01,2.58
Lundevannet,2019-02-16T17:50:00Z,66.17887134,NA,6.31,2.15,2.31
Lundevannet,2019-02-16T18:50:00Z,66.12388443,NA,6.31,2.13,2.35
Lundevannet,2019-02-16T19:50:00Z,66.20935368,NA,6.31,2.21,2.36
Lundevannet,2019-02-16T20:50:00Z,66.16751995,NA,6.31,2.1,2.44
Lundevannet,2019-02-16T21:50:00Z,66.05272024,NA,6.31,2.15,2.41
Lundevannet,2019-02-16T22:50:00Z,66.13877842,NA,6.3,2.27,2.45
Lundevannet,2019-02-16T23:50:00Z,66.32876065,NA,6.3,2.29,2.35
Lundevannet,2019-02-17T00:50:00Z,66.02138669,NA,6.29,2.31,2.45
Lundevannet,2019-02-17T01:50:00Z,66.13554271,NA,6.29,2.33,2.32
Lundevannet,2019-02-17T02:50:00Z,66.09852958,NA,6.29,2.39,2.39
Lundevannet,2019-02-17T03:50:00Z,66.33645077,NA,6.29,2.36,2.39
Lundevannet,2019-02-17T04:50:00Z,66.30577107,NA,6.3,2.3,2.37
Lundevannet,2019-02-17T05:50:00Z,66.33797263,NA,6.3,2.33,2.39
Lundevannet,2019-02-17T06:50:00Z,66.3923881,NA,6.3,2.31,2.39
Lundevannet,2019-02-17T07:50:00Z,66.09790105,NA,6.3,2.35,2.55
Lundevannet,2019-02-17T08:50:00Z,66.02196525,NA,6.3,2.35,2.55
Lundevannet,2019-02-17T09:50:00Z,67.8778157,NA,6.31,4,7.51
Lundevannet,2019-02-17T10:50:00Z,66.10697236,NA,6.29,2.39,2.35
Lundevannet,2019-02-17T11:50:00Z,66.18364148,NA,6.3,2.43,2.22
Lundevannet,2019-02-17T12:50:00Z,66.09524839,NA,6.3,2.45,2.32
Lundevannet,2019-02-17T13:50:00Z,66.45484613,NA,6.29,2.47,2.33
Lundevannet,2019-02-17T14:50:00Z,66.12905238,NA,6.29,2.45,2.24
Lundevannet,2019-02-17T15:50:00Z,66.29731381,NA,6.3,2.41,2.17
Lundevannet,2019-02-17T16:50:00Z,66.26738519,NA,6.29,2.39,2.4
Lundevannet,2019-02-17T17:50:00Z,66.35945772,NA,6.29,2.35,2.22
Lundevannet,2019-02-17T18:50:00Z,66.55351589,NA,6.3,2.35,2.31
Lundevannet,2019-02-17T19:50:00Z,66.38095673,NA,6.3,2.37,2.3
Lundevannet,2019-02-17T20:50:00Z,66.4362408,NA,6.29,2.39,2.22
Lundevannet,2019-02-17T21:50:00Z,66.51078724,NA,6.29,2.42,2.27
Lundevannet,2019-02-17T22:50:00Z,66.60744681,NA,6.29,2.4,2.2
Lundevannet,2019-02-17T23:50:00Z,66.61631377,NA,6.29,2.33,2.24
Lundevannet,2019-02-18T00:50:00Z,66.61492716,NA,6.29,2.36,2.26
Lundevannet,2019-02-18T01:50:00Z,66.72226213,NA,6.29,2.35,2.18
Lundevannet,2019-02-18T02:50:00Z,66.65947823,NA,6.29,2.37,2.12
Lundevannet,2019-02-18T03:50:00Z,66.83561286,NA,6.29,2.33,2.08
Lundevannet,2019-02-18T04:50:00Z,66.71043439,NA,6.28,2.3,2.13
Lundevannet,2019-02-18T05:50:00Z,66.62709965,NA,6.28,2.34,2.1
Lundevannet,2019-02-18T06:50:00Z,66.68986354,NA,6.28,2.32,2.04
Lundevannet,2019-02-18T07:50:00Z,66.86808751,NA,6.28,2.36,1.99
Lundevannet,2019-02-18T08:50:00Z,66.80772315,NA,6.28,2.39,1.98
Lundevannet,2019-02-18T09:50:00Z,68.48960526,NA,6.26,4.05,2.68
Lundevannet,2019-02-18T10:50:00Z,67.01037412,NA,6.26,2.46,1.99
Lundevannet,2019-02-18T11:50:00Z,66.57554675,NA,6.26,2.48,2.01
Lundevannet,2019-02-18T12:50:00Z,66.74464898,NA,6.26,2.48,2.01
Lundevannet,2019-02-18T13:50:00Z,67.00917645,NA,6.26,2.49,1.97
Lundevannet,2019-02-18T14:50:00Z,66.60797382,NA,6.26,2.51,1.91
Lundevannet,2019-02-18T15:50:00Z,66.81855053,NA,6.27,2.4,1.97
Lundevannet,2019-02-18T16:50:00Z,66.86189518,NA,6.27,2.44,1.93
Lundevannet,2019-02-18T17:50:00Z,66.79819794,NA,6.27,2.35,2.07
Lundevannet,2019-02-18T18:50:00Z,66.76419385,NA,6.27,2.42,1.99
Lundevannet,2019-02-18T19:50:00Z,67.02600536,NA,6.27,2.35,1.94
Lundevannet,2019-02-18T20:50:00Z,66.72092656,NA,6.27,2.38,1.94
Lundevannet,2019-02-18T21:50:00Z,66.80881246,NA,6.26,2.43,1.94
Lundevannet,2019-02-18T22:50:00Z,66.59665363,NA,6.26,2.39,1.92
Lundevannet,2019-02-18T23:50:00Z,66.68986354,NA,6.26,2.32,1.86
Lundevannet,2019-02-19T00:50:00Z,66.89100837,NA,6.26,2.35,1.89
Lundevannet,2019-02-19T01:50:00Z,66.72226213,NA,6.26,2.35,1.99
Lundevannet,2019-02-19T02:50:00Z,66.75601138,NA,6.26,2.35,1.98
Lundevannet,2019-02-19T03:50:00Z,66.95610153,NA,6.26,2.34,1.89
Lundevannet,2019-02-19T04:50:00Z,66.96572753,NA,6.26,2.38,1.85
Lundevannet,2019-02-19T05:50:00Z,66.59285628,NA,6.26,2.23,1.87
Lundevannet,2019-02-19T06:50:00Z,66.83706377,NA,6.26,2.23,1.84
Lundevannet,2019-02-19T07:50:00Z,67.00548273,NA,6.26,2.23,1.86
Lundevannet,2019-02-19T08:50:00Z,67.13699159,NA,6.26,2.39,1.85
Lundevannet,2019-02-19T09:50:00Z,69.7803393,NA,6.24,4.22,2.7
Lundevannet,2019-02-19T10:50:00Z,66.98984531,NA,6.24,2.34,1.84
Lundevannet,2019-02-19T11:50:00Z,66.85979533,NA,6.25,2.29,1.85
Lundevannet,2019-02-19T12:50:00Z,67.03922333,NA,6.26,2.3,1.81
Lundevannet,2019-02-19T13:50:00Z,66.60405652,NA,6.26,2.17,1.87
Lundevannet,2019-02-19T14:50:00Z,66.62557204,NA,6.26,2.19,1.85
Lundevannet,2019-02-19T15:50:00Z,66.45494373,NA,6.26,2.18,1.89
Lundevannet,2019-02-19T16:50:00Z,66.55917249,NA,6.26,2.23,1.91
Lundevannet,2019-02-19T17:50:00Z,66.89215096,NA,6.26,2.39,1.81
Lundevannet,2019-02-19T18:50:00Z,66.9246847,NA,6.26,2.42,1.85
Lundevannet,2019-02-19T19:50:00Z,66.87400338,NA,6.26,2.42,1.87
Lundevannet,2019-02-19T20:50:00Z,66.89100837,NA,6.26,2.35,1.87
Lundevannet,2019-02-19T21:50:00Z,66.75337176,NA,6.25,2.41,1.82
Lundevannet,2019-02-19T22:50:00Z,66.75363883,NA,6.25,2.34,1.9
Lundevannet,2019-02-19T23:50:00Z,66.69931394,NA,6.24,2.36,1.92
Lundevannet,2019-02-20T00:50:00Z,66.67771532,NA,6.24,2.34,1.9
Lundevannet,2019-02-20T01:50:00Z,66.84770801,NA,6.25,2.31,1.84
Lundevannet,2019-02-20T02:50:00Z,66.9452624,NA,6.25,2.33,1.89
Lundevannet,2019-02-20T03:50:00Z,66.90194094,NA,6.25,2.29,1.87
Lundevannet,2019-02-20T04:50:00Z,66.95133589,NA,6.27,2.25,1.96
Lundevannet,2019-02-20T05:50:00Z,66.75048686,NA,6.28,2.22,2.03
Lundevannet,2019-02-20T06:50:00Z,66.52691575,NA,6.28,2.2,1.99
Lundevannet,2019-02-20T07:50:00Z,66.56058322,NA,6.26,2.2,1.93
Lundevannet,2019-02-20T08:50:00Z,66.60553139,NA,6.26,2.32,2.14
Lundevannet,2019-02-20T09:50:00Z,68.08437937,NA,6.24,4.19,2.38
Lundevannet,2019-02-20T10:50:00Z,67.13538581,NA,6.23,2.73,1.98
