Date,variable,concentration_linear,daily_flux_linear,concentration_logqc,daily_flux_logqc,concentration_sensor,daily_flux_sensor,concentration_qc,daily_flux_qc
11/23/19,DOC,1.01,4069.25,1.43,5777.16,26.89,4520.20,1.36,5468.77
11/24/19,SPM,1.64,6500.95,1.42,5617.56,53.17,8788.85,1.41,5610.68
11/24/19,DOC,1.01,4024.13,1.36,5387.79,27.37,4524.74,1.35,5372.26
11/25/19,SPM,1.58,5974.91,1.66,6263.39,51.78,8158.78,1.38,5222.16
11/25/19,DOC,1.02,3857.22,3.96,14989.25,28.02,4414.39,1.35,5106.36
11/26/19,SPM,1.52,4791.15,0.89,2805.71,50.88,6676.34,1.27,3992.61
11/26/19,DOC,1.03,3230.09,1.18,3724.56,28.06,3681.49,1.34,4211.98
11/27/19,SPM,1.46,4335.41,1.32,3902.45,51.02,6300.86,1.23,3659.21
11/27/19,DOC,1.03,3056.81,0.99,2932.50,27.92,3447.36,1.33,3952.81
11/28/19,SPM,1.40,4183.22,1.05,3115.08,52.08,6464.14,1.24,3686.13
11/28/19,DOC,1.04,3089.54,0.95,2824.18,27.89,3462.30,1.33,3974.04
11/29/19,SPM,1.35,3592.68,4.81,12835.30,51.81,5762.82,1.18,3155.96
11/29/19,DOC,1.04,2784.13,2.73,7278.49,28.28,3146.36,1.33,3544.87
11/30/19,SPM,1.29,3359.15,2.40,6257.48,53.82,5852.26,1.17,3057.12
11/30/19,DOC,1.05,2736.53,1.78,4652.45,28.55,3104.25,1.33,3462.10
12/1/19,SPM,1.23,3715.67,0.81,2441.77,54.89,6916.78,1.25,3767.02
12/1/19,DOC,1.05,3188.56,1.30,3936.34,28.58,3601.55,1.33,4037.52
12/2/19,SPM,1.17,3552.37,0.82,2474.77,52.23,6607.82,1.25,3788.18
12/2/19,DOC,1.06,3218.39,1.53,4644.51,29.01,3669.77,1.34,4054.04
12/3/19,SPM,1.11,3937.88,2.42,8574.13,50.57,7465.46,1.34,4741.70
12/3/19,DOC,1.07,3775.92,1.94,6873.87,29.15,4303.12,1.35,4767.19
12/4/19,SPM,1.05,4507.69,1.26,5388.09,50.14,8943.79,1.47,6294.98
12/4/19,DOC,1.07,4587.20,1.25,5343.44,29.83,5320.83,1.36,5824.58
12/5/19,SPM,0.99,6495.66,2.59,16899.99,51.56,14034.69,1.87,12235.77
12/5/19,DOC,1.08,7036.96,1.43,9344.34,45.28,12326.46,1.41,9185.62
12/6/19,SPM,0.94,7174.86,0.96,7347.58,51.38,16416.10,2.08,15917.04
12/6/19,DOC,1.08,8303.12,0.98,7480.27,61.34,19597.60,1.43,10957.38
12/7/19,SPM,0.88,5836.12,2.65,17650.28,51.09,14162.72,1.89,12605.01
12/7/19,DOC,1.09,7242.87,1.24,8266.57,57.52,15945.16,1.41,9371.38
12/8/19,SPM,0.82,4865.88,2.27,13504.31,49.86,12348.60,1.77,10507.63
12/8/19,DOC,1.09,6504.82,2.96,17594.61,54.64,13533.81,1.39,8287.12
12/9/19,SPM,0.76,3911.82,0.76,3911.82,49.03,10515.78,1.63,8364.70
12/9/19,DOC,1.10,5661.85,1.10,5661.85,48.85,10475.98,1.38,7092.62
12/10/19,SPM,0.76,3423.08,1.55,6992.89,48.64,9132.58,1.51,6806.61
12/10/19,DOC,1.11,5021.17,1.11,5015.70,46.36,8705.26,1.36,6150.90
12/11/19,SPM,0.76,3652.97,0.75,3616.36,48.90,9803.06,1.57,7529.42
12/11/19,DOC,1.13,5429.62,1.42,6848.88,42.57,8532.80,1.37,6596.77
12/12/19,SPM,0.76,3818.14,0.76,3809.32,48.10,10083.09,1.60,8071.38
12/12/19,DOC,1.14,5749.67,1.20,6038.19,40.77,8545.90,1.38,6920.69
12/13/19,SPM,0.76,4046.00,0.77,4081.29,46.53,10341.39,1.66,8845.82
12/13/19,DOC,1.16,6171.86,1.05,5583.07,39.38,8752.09,1.38,7369.85
12/14/19,SPM,0.76,3332.51,1.40,6158.72,46.45,8506.78,1.49,6551.79
12/14/19,DOC,1.17,5148.68,0.95,4187.94,38.17,6990.46,1.36,5989.56
12/15/19,SPM,0.76,3119.97,1.21,4996.90,46.59,7991.26,1.44,5931.88
12/15/19,DOC,1.19,4881.38,1.53,6281.70,37.56,6442.33,1.36,5586.98
12/16/19,SPM,0.76,3362.57,1.46,6477.99,46.58,8615.33,1.50,6651.89
12/16/19,DOC,1.20,5326.84,0.88,3926.24,36.71,6789.95,1.36,6053.21
12/17/19,SPM,0.76,3358.86,1.46,6457.21,46.37,8570.87,1.50,6645.48
12/17/19,DOC,1.21,5386.85,0.88,3886.06,35.77,6611.75,1.36,6049.15
12/18/19,SPM,0.76,3097.75,1.24,5088.45,46.21,7880.88,1.44,5880.76
12/18/19,DOC,1.23,5028.91,1.50,6133.94,35.05,5978.62,1.36,5553.11
12/19/19,SPM,0.76,2987.80,1.44,5697.09,46.52,7655.88,1.41,5573.42
12/19/19,DOC,1.24,4909.14,1.34,5289.40,34.15,5620.15,1.35,5347.07
12/20/19,SPM,0.76,2879.09,1.59,6056.99,46.73,7414.74,1.39,5276.54
12/20/19,DOC,1.26,4787.16,4.28,16289.47,32.97,5231.17,1.35,5144.01
12/21/19,SPM,0.76,2578.34,3.01,10285.78,46.45,6602.88,1.31,4485.90
12/21/19,DOC,1.27,4337.85,1.28,4374.80,32.97,4687.13,1.34,4581.47
12/22/19,SPM,0.76,2537.69,3.30,11079.50,46.29,6479.45,1.31,4385.89
12/22/19,DOC,1.29,4319.47,1.08,3637.58,33.17,4643.74,1.34,4507.81
12/23/19,SPM,0.76,2749.84,2.06,7506.66,46.39,7039.42,1.36,4938.84
12/23/19,DOC,1.30,4734.82,2.63,9562.12,33.06,5016.76,1.35,4907.82
12/24/19,SPM,0.75,2676.51,2.41,8531.87,46.44,6863.17,1.34,4748.87
12/24/19,DOC,1.31,4661.40,1.96,6958.70,32.70,4831.74,1.35,4772.34
12/25/19,SPM,0.75,2656.75,2.50,8821.97,46.42,6812.46,1.33,4700.60
12/25/19,DOC,1.33,4679.50,1.82,6404.38,31.80,4666.40,1.35,4737.60
12/26/19,SPM,0.75,2491.04,2.71,8970.54,47.48,6536.29,1.30,4280.65
12/26/19,DOC,1.34,4436.91,1.02,3360.14,31.44,4328.04,1.34,4429.63
12/27/19,SPM,0.75,1957.52,2.08,5400.66,47.19,5107.89,1.17,3037.29
12/27/19,DOC,1.36,3525.38,1.63,4244.67,31.20,3376.84,1.33,3445.39
12/28/19,SPM,0.75,1932.47,1.42,3648.05,47.80,5109.85,1.16,2985.16
12/28/19,DOC,1.37,3518.58,1.30,3324.33,31.51,3367.97,1.33,3401.26
12/29/19,SPM,0.75,2532.62,3.27,11009.38,50.69,7104.57,1.31,4394.33
12/29/19,DOC,1.39,4661.56,1.10,3695.37,32.67,4579.71,1.34,4514.05
12/30/19,SPM,0.75,3210.62,1.24,5293.95,50.24,8931.09,1.47,6261.96
12/30/19,DOC,1.40,5973.24,1.29,5517.91,40.45,7191.80,1.36,5803.19
12/31/19,SPM,0.75,3180.00,1.20,5053.89,49.38,8698.40,1.46,6175.93
12/31/19,DOC,1.41,5979.48,1.42,6004.95,48.39,8525.16,1.36,5747.26
1/1/20,SPM,0.75,2988.47,1.40,5583.11,48.90,8099.21,1.42,5627.06
1/1/20,DOC,1.43,5678.80,1.37,5431.42,46.02,7622.54,1.35,5383.33
1/2/20,SPM,0.75,3257.25,1.32,5739.02,49.69,8973.95,1.48,6414.78
1/2/20,DOC,1.44,6254.41,1.10,4762.91,49.40,8923.11,1.36,5901.85
1/3/20,SPM,0.75,4698.61,2.44,15246.50,53.82,14028.45,1.82,11406.78
1/3/20,DOC,1.46,9115.71,2.00,12494.10,84.69,22075.49,1.40,8760.88
1/4/20,SPM,0.75,4578.42,2.35,14352.47,51.36,13050.77,1.80,10948.92
1/4/20,DOC,1.47,8973.87,2.43,14816.49,76.79,19513.70,1.40,8521.43
1/5/20,SPM,0.75,3823.64,0.76,3866.45,49.48,10505.61,1.62,8234.41
1/5/20,DOC,1.49,7570.85,1.14,5824.22,68.63,14572.35,1.38,7016.53
1/6/20,SPM,0.75,3559.22,0.75,3559.22,49.97,9880.83,1.55,7371.48
1/6/20,DOC,1.50,7118.43,1.50,7118.43,61.92,12242.75,1.37,6500.75
1/7/20,SPM,0.78,3572.82,1.52,7000.37,48.66,9308.88,1.53,7004.49
1/7/20,DOC,1.52,6960.63,1.41,6472.02,54.95,10511.30,1.37,6274.65
1/8/20,SPM,0.81,3724.13,1.34,6210.27,48.55,9342.14,1.53,7067.97
1/8/20,DOC,1.53,7076.04,1.43,6582.03,50.55,9726.83,1.37,6314.07
1/9/20,SPM,0.83,3761.95,1.55,7001.47,48.53,9114.17,1.51,6809.12
1/9/20,DOC,1.55,6978.98,1.12,5035.43,50.65,9512.62,1.37,6152.48
1/10/20,SPM,0.86,3717.89,1.29,5566.27,48.17,8647.78,1.48,6356.44
1/10/20,DOC,1.56,6741.21,1.17,5035.78,54.23,9735.79,1.36,5864.29
1/11/20,SPM,0.89,3742.03,1.16,4883.04,48.20,8433.21,1.46,6113.03
1/11/20,DOC,1.58,6637.88,1.52,6393.42,51.61,9031.21,1.36,5706.17
1/12/20,SPM,0.92,3814.36,1.17,4874.17,47.89,8279.66,1.45,6002.70
1/12/20,DOC,1.60,6625.45,1.56,6489.89,50.82,8786.89,1.36,5633.74
1/13/20,SPM,0.95,3771.58,1.40,5559.14,47.73,7916.48,1.42,5638.56
1/13/20,DOC,1.61,6420.26,1.37,5462.15,48.78,8089.72,1.35,5391.08
1/14/20,SPM,0.98,3698.50,1.63,6192.27,47.53,7507.31,1.38,5240.62
1/14/20,DOC,1.63,6174.94,4.07,15420.29,47.91,7567.31,1.35,5119.16
1/15/20,SPM,1.00,3935.79,1.49,5833.96,47.40,7742.12,1.41,5511.14
1/15/20,DOC,1.65,6449.67,1.31,5127.29,45.08,7364.28,1.35,5304.80
1/16/20,SPM,1.03,3839.49,1.82,6779.94,47.59,7375.93,1.37,5095.99
1/16/20,DOC,1.66,6179.88,3.31,12312.25,43.96,6813.31,1.35,5018.45
1/17/20,SPM,1.06,4007.71,1.66,6279.38,48.02,7563.07,1.38,5218.04
1/17/20,DOC,1.68,6339.95,3.94,14894.68,43.58,6863.12,1.35,5103.50
1/18/20,SPM,1.09,3687.20,3.14,10650.95,48.02,6777.61,1.31,4438.65
1/18/20,DOC,1.69,5736.37,1.18,4011.85,42.14,5947.17,1.34,4546.75
1/19/20,SPM,1.12,3580.85,1.28,4091.60,47.93,6403.16,1.28,4098.07
1/19/20,DOC,1.71,5481.90,1.07,3440.57,41.85,5591.12,1.34,4292.31
1/20/20,SPM,1.15,3844.60,3.31,11109.08,48.38,6768.88,1.31,4382.35
1/20/20,DOC,1.73,5794.79,1.08,3613.58,40.65,5687.43,1.34,4505.19
1/21/20,SPM,1.17,5037.33,1.27,5466.91,48.91,8750.87,1.47,6322.33
1/21/20,DOC,1.74,7479.19,1.21,5203.85,42.08,7527.28,1.36,5842.27
1/22/20,SPM,1.20,4814.63,1.36,5441.97,48.34,8071.77,1.42,5695.85
1/22/20,DOC,1.76,7045.31,1.40,5616.87,48.30,8064.47,1.35,5429.63
1/23/20,SPM,1.23,4677.50,1.60,6087.86,48.24,7645.43,1.38,5268.25
1/23/20,DOC,1.77,6748.95,4.23,16085.22,49.29,7812.55,1.35,5138.28
1/24/20,SPM,1.26,4814.45,1.54,5909.42,48.08,7668.14,1.39,5316.98
1/24/20,DOC,1.79,6852.46,4.52,17318.14,51.12,8152.12,1.35,5171.91
1/25/20,SPM,1.29,4835.64,1.71,6438.53,48.30,7567.02,1.38,5177.86
1/25/20,DOC,1.81,6792.28,3.72,13997.30,47.64,7463.58,1.35,5075.58
1/26/20,SPM,1.31,4769.08,2.11,7642.52,48.47,7328.24,1.35,4911.72
1/26/20,DOC,1.82,6613.50,2.52,9145.66,46.30,6999.66,1.35,4888.60
1/27/20,SPM,1.34,4190.64,0.87,2722.08,48.37,6291.25,1.26,3942.22
1/27/20,DOC,1.84,5739.56,1.38,4306.50,44.50,5787.92,1.34,4173.33
1/28/20,SPM,1.37,4275.17,0.87,2714.35,48.63,6319.88,1.26,3937.52
1/28/20,DOC,1.85,5785.12,1.40,4365.69,42.98,5585.75,1.34,4169.71
1/29/20,SPM,1.40,4320.77,0.85,2624.75,49.31,6346.08,1.26,3882.52
1/29/20,DOC,1.87,5778.73,1.66,5128.57,40.58,5221.75,1.34,4127.30
1/30/20,SPM,1.43,4292.66,0.80,2396.25,49.48,6201.13,1.24,3737.57
1/30/20,DOC,1.89,5676.14,1.04,3121.45,39.74,4980.67,1.33,4014.47
1/31/20,SPM,1.46,4650.32,1.17,3737.33,49.67,6613.56,1.28,4077.57
1/31/20,DOC,1.90,6081.39,1.08,3449.97,39.21,5220.33,1.34,4276.76
2/1/20,SPM,1.48,4887.70,2.52,8317.47,49.57,6804.42,1.29,4262.68
2/1/20,DOC,1.92,6323.41,1.02,3367.81,40.08,5501.85,1.34,4416.21
2/2/20,SPM,1.51,4733.50,0.88,2750.82,48.93,6384.02,1.26,3959.63
2/2/20,DOC,1.94,6060.13,1.31,4094.88,41.38,5399.13,1.34,4186.70
2/3/20,SPM,1.54,4717.35,0.83,2551.24,49.01,6254.93,1.25,3836.65
2/3/20,DOC,1.95,5978.20,1.92,5877.45,42.60,5436.86,1.34,4091.76
2/4/20,SPM,1.57,5111.70,1.93,6291.09,49.14,6674.06,1.29,4197.02
2/4/20,DOC,1.97,6413.98,1.04,3396.26,41.20,5595.20,1.34,4367.00
2/5/20,SPM,1.60,5105.77,1.20,3828.25,49.00,6529.17,1.28,4083.00
2/5/20,DOC,1.98,6344.91,1.08,3447.48,39.12,5213.32,1.34,4280.88
2/6/20,SPM,1.62,4964.84,0.83,2530.52,48.91,6228.03,1.25,3823.59
2/6/20,DOC,2.00,6111.91,2.00,6111.91,38.95,4959.07,1.34,4081.62
2/7/20,SPM,1.65,5159.34,0.87,2721.94,48.77,6342.92,1.26,3942.13
2/7/20,DOC,1.96,6130.56,1.38,4307.62,38.83,5050.40,1.34,4173.26
2/8/20,SPM,1.68,5868.75,2.64,9207.62,48.83,7102.90,1.33,4639.63
2/8/20,DOC,1.93,6730.79,1.65,5758.99,40.03,5822.13,1.34,4693.54
2/9/20,SPM,1.71,6110.71,2.30,8211.32,49.01,7299.98,1.34,4804.83
2/9/20,DOC,1.89,6763.91,2.14,7652.75,40.31,6004.63,1.35,4812.45
2/10/20,SPM,1.74,6205.94,2.31,8247.32,47.16,7018.49,1.34,4798.40
2/10/20,DOC,1.86,6629.19,2.12,7570.08,39.90,5938.62,1.35,4807.85
2/11/20,SPM,1.77,6171.91,2.62,9152.62,44.81,6525.52,1.33,4648.11
2/11/20,DOC,1.82,6361.66,1.67,5845.29,38.31,5579.70,1.34,4699.68
2/12/20,SPM,1.79,6136.36,2.97,10158.38,46.48,6624.48,1.32,4502.92
2/12/20,DOC,1.78,6102.40,1.32,4512.28,39.36,5610.43,1.34,4593.94
2/13/20,SPM,1.82,6263.80,2.89,9918.85,47.15,6754.06,1.32,4535.70
2/13/20,DOC,1.75,6008.93,1.39,4787.67,38.79,5556.69,1.34,4617.92
2/14/20,SPM,1.85,5973.32,1.51,4885.28,45.88,6171.01,1.28,4138.53
2/14/20,DOC,1.71,5526.68,1.06,3422.24,38.18,5135.11,1.34,4322.93
2/15/20,SPM,1.88,5548.14,1.54,4546.36,46.05,5666.27,1.23,3641.09
2/15/20,DOC,1.68,4949.87,1.02,3008.25,38.06,4683.36,1.33,3938.49
2/16/20,SPM,1.91,5529.93,1.91,5545.77,46.14,5575.35,1.22,3547.82
2/16/20,DOC,1.64,4756.22,1.10,3190.15,37.61,4544.43,1.33,3864.35
2/17/20,SPM,1.94,5418.71,2.33,6523.47,46.36,5409.38,1.21,3375.82
2/17/20,DOC,1.60,4491.79,1.59,4445.30,37.61,4388.26,1.33,3725.75
2/18/20,SPM,1.96,5962.23,0.82,2476.90,46.19,5845.48,1.25,3789.54
2/18/20,DOC,1.57,4761.98,1.55,4693.96,37.70,4770.16,1.34,4055.10
2/19/20,SPM,1.99,5936.75,1.01,3013.01,46.21,5740.11,1.24,3690.12
2/19/20,DOC,1.53,4567.13,0.94,2808.52,37.63,4673.90,1.33,3977.19
2/20/20,SPM,2.02,5656.18,2.32,6511.33,46.13,5382.45,1.21,3376.19
2/20/20,DOC,1.50,4189.67,1.59,4439.52,37.61,4389.17,1.33,3726.05
2/21/20,SPM,2.05,5486.48,5.36,14347.18,46.10,5146.23,1.18,3171.60
2/21/20,DOC,1.46,3911.53,2.91,7801.29,37.24,4157.61,1.33,3557.88
2/22/20,SPM,2.08,6212.81,0.85,2546.51,46.32,5775.80,1.24,3710.39
2/22/20,DOC,1.42,4261.44,0.91,2730.71,36.88,4598.08,1.33,3993.13
2/23/20,SPM,2.10,6365.35,0.81,2443.34,46.22,5825.14,1.25,3768.02
2/23/20,DOC,1.39,4198.63,1.31,3967.55,36.29,4574.26,1.33,4038.30
2/24/20,SPM,2.13,6183.07,1.90,5515.66,46.40,5605.04,1.22,3546.63
2/24/20,DOC,1.35,3920.05,1.10,3189.39,36.22,4375.38,1.33,3863.39
2/25/20,SPM,2.16,6025.49,2.59,7218.77,46.23,5371.63,1.20,3355.87
2/25/20,DOC,1.32,3669.87,1.71,4771.09,35.43,4116.30,1.33,3709.51
2/26/20,SPM,2.19,5972.53,4.48,12226.46,46.10,5240.98,1.19,3254.15
2/26/20,DOC,1.28,3492.50,2.53,6893.31,35.81,4071.49,1.33,3626.19
2/27/20,SPM,2.22,6252.92,1.95,5497.66,46.35,5446.72,1.21,3409.84
2/27/20,DOC,1.24,3508.41,1.40,3944.69,34.34,4035.82,1.33,3753.36
2/28/20,SPM,2.25,6785.43,0.81,2435.11,46.44,5847.30,1.25,3762.72
2/28/20,DOC,1.21,3650.55,1.26,3806.00,33.07,4163.73,1.33,4034.16
2/29/20,SPM,2.27,6758.43,1.15,3418.27,46.47,5756.14,1.24,3675.00
2/29/20,DOC,1.17,3483.89,0.96,2868.33,32.29,3999.39,1.33,3965.28
3/1/20,SPM,2.30,6850.63,1.09,3240.38,46.47,5763.14,1.24,3681.40
3/1/20,DOC,1.14,3380.99,0.96,2842.85,33.48,4152.36,1.33,3970.32
3/2/20,SPM,2.33,6818.24,2.33,6818.24,46.24,5637.41,1.23,3593.49
3/2/20,DOC,1.10,3218.91,1.10,3218.91,34.31,4183.96,1.33,3900.74
3/3/20,SPM,2.44,6811.77,2.41,6729.11,47.89,5581.04,1.20,3369.69
3/3/20,DOC,1.10,3076.45,1.62,4542.70,34.54,4025.06,1.33,3720.77
3/4/20,SPM,2.54,7233.32,1.54,4396.63,46.56,5521.58,1.21,3454.85
3/4/20,DOC,1.10,3131.11,1.19,3374.67,34.76,4122.98,1.33,3789.74
3/5/20,SPM,2.65,7035.37,4.21,11184.32,46.06,5101.03,1.18,3136.74
3/5/20,DOC,1.10,2923.94,2.51,6680.24,33.88,3752.31,1.33,3528.85
3/6/20,SPM,2.75,7277.35,3.58,9458.03,45.22,4981.86,1.18,3113.52
3/6/20,DOC,1.10,2908.48,2.28,6017.79,34.28,3777.00,1.33,3509.44
3/7/20,SPM,2.86,7721.21,5.75,15522.53,45.55,5127.71,1.19,3209.21
3/7/20,DOC,1.10,2971.87,3.01,8143.68,33.51,3771.71,1.33,3589.09
3/8/20,SPM,2.96,7866.58,4.04,10712.09,45.18,4997.60,1.18,3130.74
3/8/20,DOC,1.10,2919.95,2.45,6503.11,33.02,3652.08,1.33,3523.85
3/9/20,SPM,3.07,7447.47,1.39,3382.10,45.85,4635.89,1.14,2763.10
3/9/20,DOC,1.10,2669.28,1.00,2437.94,33.05,3341.74,1.32,3210.14
3/10/20,SPM,3.17,7529.94,1.78,4222.17,46.17,4563.15,1.13,2677.58
3/10/20,DOC,1.10,2609.08,1.02,2416.32,33.23,3283.76,1.32,3135.11
3/11/20,SPM,3.28,8346.72,1.10,2809.99,46.12,4889.59,1.16,2951.04
3/11/20,DOC,1.10,2799.01,1.11,2825.48,34.24,3629.88,1.33,3372.22
3/12/20,SPM,3.39,8115.26,1.59,3813.68,45.96,4589.59,1.13,2716.43
3/12/20,DOC,1.10,2636.52,1.01,2426.21,34.09,3404.04,1.32,3169.30
3/13/20,SPM,3.49,7930.54,2.83,6431.29,46.05,4358.47,1.11,2523.40
3/13/20,DOC,1.10,2498.60,1.05,2375.85,34.37,3253.05,1.32,2997.73
3/14/20,SPM,3.60,8209.13,2.69,6141.98,46.19,4392.59,1.11,2539.77
3/14/20,DOC,1.10,2510.45,1.04,2380.24,34.30,3261.91,1.32,3012.45
3/15/20,SPM,3.70,8406.41,2.85,6459.48,46.21,4371.12,1.11,2521.85
3/15/20,DOC,1.10,2497.48,1.05,2375.43,34.17,3232.83,1.32,2996.34
3/16/20,SPM,3.81,8494.81,3.44,7669.65,46.21,4294.96,1.10,2461.86
3/16/20,DOC,1.10,2453.77,1.06,2359.11,34.37,3194.22,1.32,2942.10
3/17/20,SPM,3.91,8584.77,4.12,9032.11,46.00,4203.81,1.10,2406.23
3/17/20,DOC,1.10,2412.86,1.07,2343.68,34.34,3138.10,1.32,2891.40
3/18/20,SPM,4.02,8731.00,4.57,9928.59,46.07,4170.17,1.09,2374.68
3/18/20,DOC,1.10,2389.49,1.07,2334.79,34.17,3092.83,1.32,2862.47
3/19/20,SPM,4.12,8452.86,6.87,14078.26,45.78,3909.21,1.07,2195.11
3/19/20,DOC,1.10,2254.16,1.10,2254.16,33.94,2898.26,1.32,2695.24
3/20/20,SPM,4.23,8476.97,6.87,13766.05,45.14,3769.10,1.06,2130.14
3/20/20,DOC,1.10,2204.17,1.10,2204.17,33.64,2808.58,1.31,2633.63
3/21/20,SPM,4.34,8398.02,6.87,13305.76,45.24,3650.73,1.05,2035.72
3/21/20,DOC,1.10,2130.47,1.10,2130.47,33.73,2721.66,1.31,2542.94
3/22/20,SPM,4.44,8277.50,6.87,12803.06,45.18,3508.03,1.04,1934.42
3/22/20,DOC,1.10,2049.98,1.10,2049.98,33.60,2609.29,1.31,2444.10
3/23/20,SPM,4.55,8376.43,6.87,12655.26,45.51,3493.09,1.03,1905.00
3/23/20,DOC,1.10,2026.31,1.10,2026.31,33.70,2586.72,1.31,2415.09
3/24/20,SPM,4.65,8137.32,6.87,12015.02,45.80,3337.79,1.02,1779.49
3/24/20,DOC,1.10,1923.80,1.10,1923.80,35.22,2566.29,1.31,2289.61
3/25/20,SPM,4.76,9434.90,6.87,13621.84,47.73,3943.52,1.06,2100.39
3/25/20,DOC,1.10,2181.08,1.10,2181.08,44.01,3635.62,1.31,2605.19
3/26/20,SPM,4.86,9950.18,6.87,14053.95,49.66,4233.02,1.07,2190.02
3/26/20,DOC,1.10,2250.27,1.10,2250.27,63.36,5400.35,1.32,2690.44
3/27/20,SPM,4.97,11422.32,2.49,5732.69,48.09,4605.90,1.12,2564.51
3/27/20,DOC,1.10,2528.32,1.04,2386.84,58.92,5642.82,1.32,3034.64
3/28/20,SPM,5.08,11842.29,2.12,4950.45,48.44,4709.72,1.12,2618.06
3/28/20,DOC,1.10,2566.74,1.03,2400.94,54.65,5313.46,1.32,3082.42
3/29/20,SPM,5.18,11320.56,4.29,9374.11,46.93,4272.96,1.10,2393.79
3/29/20,DOC,1.10,2403.66,1.07,2340.18,51.72,4709.32,1.32,2880.00
3/30/20,SPM,5.29,11426.90,4.82,10414.84,46.95,4228.29,1.09,2358.92
3/30/20,DOC,1.10,2377.78,1.08,2330.31,49.64,4470.83,1.32,2847.97
3/31/20,SPM,5.39,12365.74,2.55,5856.89,46.55,4448.59,1.11,2556.79
3/31/20,DOC,1.10,2522.75,1.04,2384.79,45.42,4340.62,1.32,3027.73
4/1/20,SPM,5.50,12904.39,1.99,4671.78,46.31,4529.38,1.12,2639.56
4/1/20,DOC,1.10,2582.08,1.03,2406.53,43.22,4226.97,1.32,3101.50
4/2/20,SPM,5.60,13086.47,2.10,4905.17,45.95,4471.43,1.12,2621.46
4/2/20,DOC,1.10,2569.17,1.03,2401.82,40.49,3940.17,1.32,3085.43
4/3/20,SPM,5.71,12588.73,3.89,8576.22,45.82,4209.68,1.10,2423.70
4/3/20,DOC,1.10,2425.74,1.06,2348.55,40.61,3731.75,1.32,2907.36
4/4/20,SPM,5.81,12425.83,5.44,11633.69,45.88,4085.54,1.09,2322.88
4/4/20,DOC,1.10,2350.87,1.09,2319.98,40.22,3581.08,1.32,2814.68
4/5/20,SPM,5.92,12060.84,6.87,13996.83,45.93,3898.76,1.07,2178.09
4/5/20,DOC,1.10,2241.12,1.10,2241.12,39.10,3319.09,1.32,2679.16
4/6/20,SPM,6.03,11963.55,6.87,13640.64,45.85,3793.39,1.06,2104.26
4/6/20,DOC,1.10,2184.09,1.10,2184.09,38.83,3212.05,1.31,2608.90
4/7/20,SPM,6.13,12240.82,6.87,13716.42,45.39,3775.78,1.06,2119.89
4/7/20,DOC,1.10,2196.22,1.10,2196.22,38.05,3165.21,1.31,2623.84
4/8/20,SPM,6.24,15812.33,0.99,2508.71,45.62,4819.04,1.16,2936.35
4/8/20,DOC,1.10,2788.99,1.04,2632.75,41.53,4387.28,1.33,3359.69
4/9/20,SPM,6.34,18417.11,1.97,5716.10,47.37,5731.67,1.22,3554.47
4/9/20,DOC,1.10,3194.34,1.10,3194.34,58.18,7039.59,1.33,3869.65
4/10/20,SPM,6.45,16617.00,1.63,4206.35,47.49,5099.75,1.17,3003.97
4/10/20,DOC,1.10,2834.93,1.41,3632.71,51.86,5568.97,1.33,3417.21
4/11/20,SPM,6.55,15342.34,2.05,4792.85,46.09,4496.43,1.12,2630.04
4/11/20,DOC,1.10,2575.30,1.03,2404.06,46.74,4559.37,1.32,3093.06
4/12/20,SPM,6.66,15131.68,2.82,6404.72,45.62,4319.65,1.11,2524.87
4/12/20,DOC,1.10,2499.66,1.05,2376.24,44.66,4228.92,1.32,2999.05
4/13/20,SPM,6.76,14748.77,4.39,9576.60,45.52,4135.16,1.09,2386.66
4/13/20,DOC,1.10,2398.38,1.07,2338.18,42.60,3870.38,1.32,2873.47
4/14/20,SPM,6.87,14367.11,6.87,14367.11,45.44,3959.27,1.08,2255.87
4/14/20,DOC,1.10,2300.41,1.10,2300.41,40.07,3491.81,1.32,2752.32
4/15/20,SPM,6.60,12958.73,6.87,13487.84,45.38,3712.25,1.06,2072.88
4/15/20,DOC,1.29,2532.65,1.10,2159.62,40.97,3351.13,1.31,2578.79
4/16/20,SPM,6.33,12130.37,6.87,13163.11,45.20,3608.62,1.05,2006.78
4/16/20,DOC,1.48,2835.72,1.10,2107.63,40.95,3268.84,1.31,2514.87
4/17/20,SPM,6.06,11292.90,6.87,12799.18,45.55,3536.14,1.04,1933.65
4/17/20,DOC,1.67,3111.30,1.10,2049.36,39.36,3055.57,1.31,2443.34
4/18/20,SPM,5.79,10454.75,6.87,12400.58,45.91,3452.87,1.03,1854.70
4/18/20,DOC,1.86,3357.36,1.10,1985.54,38.74,2913.43,1.31,2365.13
4/19/20,SPM,5.52,11328.58,6.87,14092.78,46.00,3931.68,1.07,2198.15
4/19/20,DOC,2.05,4205.27,1.10,2256.49,42.71,3650.70,1.32,2698.11
4/20/20,SPM,5.25,16016.99,0.82,2511.10,48.45,6154.89,1.25,3811.30
4/20/20,DOC,2.24,6830.01,1.82,5558.14,61.21,7777.07,1.34,4072.06
4/21/20,SPM,4.98,22037.08,1.44,6352.41,52.03,9587.10,1.50,6612.92
4/21/20,DOC,2.43,10745.48,0.90,3958.10,62.85,11580.23,1.36,6028.48
4/22/20,SPM,4.71,25413.75,0.77,4133.68,59.55,13376.14,1.67,8996.40
