,ID,par,datetime,mean_altitude_m,full_name,unit,time_resolution,value_min,value_median,value_max,value_mean,value_std,value_count
3726,1,tm,3/15/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-21.65,-15.95,-11.55,-15.77325331,1.728138165,5582
3727,1,tm,3/16/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-22.25,-16.85,-11.75,-16.8465962,2.110369588,5582
3728,1,tm,3/17/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-16.75,-11.45,-7.65,-11.42090649,1.252842331,5582
3729,1,tm,3/18/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.55,-4.55,-0.15,-4.509673952,2.232169895,5582
3730,1,tm,3/19/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.95,-7.55,-2.65,-7.493407381,2.244515999,5582
3731,1,tm,3/20/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-16.75,-10.85,-5.35,-10.50356503,2.140289533,5582
3732,1,tm,3/21/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-14.05,-9.85,-3.75,-9.315120029,2.121201195,5582
3733,1,tm,3/22/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-12.75,-6.95,-3.05,-7.073181655,1.777676192,5582
3734,1,tm,3/23/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-16.15,-12.05,-8.05,-11.87654962,1.394816301,5582
3735,1,tm,3/24/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-17.25,-13.25,-9.75,-13.36567539,1.411127509,5582
3736,1,tm,3/25/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-18.25,-13.55,-8.45,-13.33242565,1.48507271,5582
3737,1,tm,3/26/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-17.65,-11.15,-6.55,-11.14906843,2.10638721,5582
3738,1,tm,3/27/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-16.55,-9.95,-5.05,-9.754836976,2.390125921,5582
3739,1,tm,3/28/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-12.65,-6.15,-1.15,-5.979828019,2.3772779,5582
3740,1,tm,3/29/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.75,-5.05,0.45,-4.791795056,2.58190675,5582
3741,1,tm,3/30/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.35,-7.05,-2.65,-7.09901469,2.038000818,5582
3742,1,tm,3/31/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.05,-6.45,-1.25,-6.263453959,2.437546727,5582
3743,1,tm,4/1/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.85,-10.15,-3.15,-9.449498388,2.189919184,5582
3744,1,tm,4/2/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.75,-11.45,-4.15,-10.59396274,1.958703352,5582
3745,1,tm,4/3/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-14.35,-11.15,-6.95,-10.92242924,1.219265912,5582
3746,1,tm,4/4/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.85,-9.55,-5.45,-9.373790756,1.344178592,5582
3747,1,tm,4/5/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.35,-6.95,-0.35,-6.56436761,2.620557699,5582
3748,1,tm,4/6/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.95,-5.85,-0.45,-5.531798638,2.029609291,5582
3749,1,tm,4/7/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.65,-4.65,1.15,-4.502006449,2.601057375,5582
3750,1,tm,4/8/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.35,-5.75,-0.75,-5.74181297,2.583453747,5582
3751,1,tm,4/9/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.25,-6.25,-0.25,-5.974973128,2.633040199,5582
3752,1,tm,4/10/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.95,-5.15,-0.55,-5.328842709,2.120056835,5582
3753,1,tm,4/11/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.95,-3.45,2.55,-3.186814762,2.637980982,5582
3754,1,tm,4/12/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.15,-2.35,3.45,-2.126943748,2.709498138,5582
3755,1,tm,4/13/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.55,-1.45,0.95,-1.623324973,1.011311946,5582
3756,1,tm,4/14/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.75,1.45,3.95,1.111160874,1.213160209,5582
3757,1,tm,4/15/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.75,-1.45,2.65,-1.131709065,1.209437186,5582
3758,1,tm,4/16/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.85,1.05,3.35,1.014475099,0.845274756,5582
3759,1,tm,4/17/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.75,1.65,4.85,1.93237191,1.156905941,5582
3760,1,tm,4/18/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.35,1.75,4.15,1.846811179,0.902254164,5582
3761,1,tm,4/19/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.85,2.25,5.55,2.406825511,1.40916033,5582
3762,1,tm,4/20/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.35,0.95,4.35,1.070476532,1.566994593,5582
3763,1,tm,4/21/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.15,0.95,4.15,0.928824794,1.652806092,5582
3764,1,tm,4/22/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.25,-0.55,5.25,-0.086814762,2.167365772,5582
3765,1,tm,4/23/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.85,-1.55,2.85,-1.461877463,2.168944964,5582
3766,1,tm,4/24/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.55,0.05,6.15,0.44347904,2.449819722,5582
3767,1,tm,4/25/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.85,-0.65,4.15,-0.357954138,2.076007206,5582
3768,1,tm,4/26/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.45,-0.25,3.45,-0.286259405,1.984309582,5582
3769,1,tm,4/27/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.05,-0.35,3.75,-0.402382659,2.178268296,5582
3770,1,tm,4/28/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.45,-0.45,4.25,-0.261053386,2.149796455,5582
3771,1,tm,4/29/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.45,-1.25,2.85,-1.184109638,2.028760487,5582
3772,1,tm,4/30/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.75,-2.65,3.25,-2.3372268,2.450852116,5582
3773,1,tm,5/1/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.05,-1.95,2.25,-1.904604085,2.095599808,5582
3774,1,tm,5/2/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.05,-0.15,6.15,0.004819061,2.871159327,5582
3775,1,tm,5/3/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.85,-0.45,6.65,0.059082766,2.753505674,5582
3776,1,tm,5/4/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.05,-0.05,7.95,0.665478323,3.036946319,5582
3777,1,tm,5/5/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.95,0.65,7.05,1.234485847,2.322343674,5582
3778,1,tm,5/6/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.15,4.05,9.55,4.254514511,2.061578723,5582
3779,1,tm,5/7/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.15,1.05,6.15,0.946309566,2.610932592,5582
3780,1,tm,5/8/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.55,-0.45,4.65,-0.395575063,2.391946025,5582
3781,1,tm,5/9/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.55,2.9,8.95,3.378215693,2.289486814,5582
3782,1,tm,5/10/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.65,6.75,13.15,7.490773916,2.012769656,5582
3783,1,tm,5/11/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.75,9.35,15.95,10.01599785,2.103378499,5582
3784,1,tm,5/12/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.15,5.95,10.35,6.053708348,1.844947057,5582
3785,1,tm,5/13/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.85,4.05,10.45,4.82190971,2.014323172,5582
3786,1,tm,5/14/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.85,7.35,11.75,7.921443927,1.540391385,5582
3787,1,tm,5/15/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.15,9.55,15.45,10.08074167,2.117971358,5582
3788,1,tm,5/16/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.55,8.05,11.55,8.02941598,1.736210932,5582
3789,1,tm,5/17/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.25,5.75,12.25,5.940308133,2.959664506,5582
3790,1,tm,5/18/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.55,2.95,8.35,2.859853099,2.72554718,5582
3791,1,tm,5/19/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.95,2.35,7.95,2.404944464,2.549668533,5582
3792,1,tm,5/20/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.05,2.25,7.75,2.21728771,2.687033333,5582
3793,1,tm,5/21/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.15,5.85,10.05,5.688516661,2.399003067,5582
3794,1,tm,5/22/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.35,4.15,8.85,4.099838767,2.384956844,5582
3795,1,tm,5/23/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.05,1.75,5.95,1.630956646,2.40545376,5582
3796,1,tm,5/24/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.25,0.95,5.55,0.956646363,2.315124946,5582
3797,1,tm,5/25/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.75,4.15,7.85,4.182945181,1.877964306,5582
3798,1,tm,5/26/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.55,6.35,12.15,6.084145468,3.016267543,5582
3799,1,tm,5/27/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.75,1.95,7.65,1.933428879,2.960130979,5582
3800,1,tm,5/28/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.55,4.35,9.85,4.562826944,2.160188627,5582
3801,1,tm,5/29/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.85,12.35,18.35,12.25804371,2.971304825,5582
3802,1,tm,5/30/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.05,3.55,8.35,3.528663561,2.529321645,5582
3803,1,tm,5/31/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.05,2.85,6.55,2.818237191,1.852762431,5582
3804,1,tm,6/1/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.95,11.25,15.75,10.9580258,2.679268007,5582
3805,1,tm,6/2/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.35,5.45,10.85,5.281547832,2.841532101,5582
3806,1,tm,6/3/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.75,3.55,8.45,3.396022931,2.545910525,5582
3807,1,tm,6/4/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.95,1.65,5.95,1.480419205,2.404472883,5582
3808,1,tm,6/5/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.85,-0.75,3.95,-0.725994267,2.378005863,5582
3809,1,tm,6/6/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.05,-0.75,4.65,-0.579935507,2.613766834,5582
3810,1,tm,6/7/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.65,-1.25,3.65,-1.161483339,2.515096648,5582
3811,1,tm,6/8/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.05,-0.85,4.35,-0.721336439,2.516736803,5582
3812,1,tm,6/9/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.55,1.45,6.85,1.552060193,2.520812003,5582
3813,1,tm,6/10/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.05,3.75,7.85,3.797402365,1.99633589,5582
3814,1,tm,6/11/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.45,3.85,8.25,3.689054102,2.298745254,5582
3815,1,tm,6/12/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.05,1.95,6.45,1.895288427,2.26831557,5582
3816,1,tm,6/13/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.75,0.15,5.75,0.293156575,2.670685849,5582
3817,1,tm,6/14/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.05,1.95,6.25,1.843371551,2.438204357,5582
3818,1,tm,6/15/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.65,7.65,13.95,7.804353278,3.07410619,5582
3819,1,tm,6/16/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.55,8.65,13.35,8.464582587,2.788099373,5582
3820,1,tm,6/17/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.65,6.95,12.45,6.740594769,2.959657561,5582
3821,1,tm,6/18/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.35,11.05,15.05,10.66286277,2.704899973,5582
3822,1,tm,6/19/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.65,7.75,12.05,7.651218201,2.20575357,5582
3823,1,tm,6/20/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.25,6.85,11.95,6.789931924,2.538820584,5582
3824,1,tm,6/21/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.05,4.35,9.25,4.505016123,2.225433871,5582
3825,1,tm,6/22/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.65,4.65,8.75,4.661931207,2.058090497,5582
3826,1,tm,6/23/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.55,4.55,8.55,4.541275528,1.951079951,5582
3827,1,tm,6/24/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.25,2.25,6.35,2.214098889,2.112627262,5582
3828,1,tm,6/25/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.25,4.95,9.35,4.839985668,2.405327294,5582
3829,1,tm,6/26/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.15,8.05,13.35,7.816768183,2.777999468,5582
3830,1,tm,6/27/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.35,5.75,10.65,5.546363311,2.706168211,5582
3831,1,tm,6/28/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.85,3.55,8.45,3.538445002,2.481571739,5582
3832,1,tm,6/29/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.05,3.95,9.05,3.927499104,2.68711159,5582
3833,1,tm,6/30/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.95,2.45,7.25,2.447187388,2.500217007,5582
3834,1,tm,7/1/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.45,4.65,10.05,4.688642064,2.627363993,5582
3835,1,tm,7/2/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.55,12.35,16.35,12.37791114,2.344694073,5582
3836,1,tm,7/3/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.55,16.65,19.35,16.20046578,2.049024389,5582
3837,1,tm,7/4/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.85,8.95,13.95,8.896112504,2.422158898,5582
3838,1,tm,7/5/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.85,8.05,11.25,8.072429237,1.453246269,5582
3839,1,tm,7/6/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.85,11.85,15.85,11.85290219,2.430443339,5582
3840,1,tm,7/7/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.25,8.75,12.85,8.609243999,2.059306929,5582
3841,1,tm,7/8/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.45,6.45,11.25,6.614887137,2.217074603,5582
3842,1,tm,7/9/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.45,10.75,14.75,10.59115013,2.161084933,5582
3843,1,tm,7/10/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.85,11.05,15.15,10.92393407,2.094731807,5582
3844,1,tm,7/11/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,6.05,12.85,15.55,12.55265138,1.879390613,5582
3845,1,tm,7/12/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,10.95,15.75,17.75,15.51366894,1.129241258,5582
3846,1,tm,7/13/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,9.75,13.35,16.55,13.35578646,1.188457832,5582
3847,1,tm,7/14/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,7.95,11.05,13.75,11.12040487,1.131124622,5582
3848,1,tm,7/15/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,6.05,9.75,12.95,9.804030813,1.440694321,5582
3849,1,tm,7/16/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.55,11.5,15.95,11.3715335,2.202188633,5582
3850,1,tm,7/17/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,11.15,16.15,18.75,16.04614833,1.449998436,5582
3851,1,tm,7/18/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,16.15,20.95,23.15,20.78324973,1.355755736,5582
3852,1,tm,7/19/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,14.95,21.55,25.85,21.73074167,2.392037938,5582
3853,1,tm,7/20/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,9.15,14.85,18.55,14.71757435,1.794814793,5582
3854,1,tm,7/21/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,11.55,14.15,17.05,14.14691867,1.075686819,5582
3855,1,tm,7/22/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,11.85,16.75,19.55,16.55272304,1.343414433,5582
3856,1,tm,7/23/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.15,13.15,16.55,13.1912397,1.662734174,5582
3857,1,tm,7/24/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.95,10.95,14.75,10.70671802,2.002945469,5582
3858,1,tm,7/25/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.25,14.65,17.65,14.52945181,1.868047853,5582
3859,1,tm,7/26/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.55,11.55,15.05,11.48249731,1.922841743,5582
3860,1,tm,7/27/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.85,9.85,13.05,9.714385525,1.780975125,5582
3861,1,tm,7/28/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,11.05,16.65,20.15,16.68466499,1.807652724,5582
3862,1,tm,7/29/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,13.05,18.65,22.65,18.75696883,1.932346103,5582
3863,1,tm,7/30/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,13.15,19.75,25.45,20.15623432,2.74582588,5582
3864,1,tm,7/31/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,13.05,17.95,22.75,18.33982444,2.041851226,5582
3865,1,tm,8/1/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,15.05,21.15,24.95,21.2121641,2.061413704,5582
3866,1,tm,8/2/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,11.45,17.95,22.55,17.96187746,2.196870383,5582
3867,1,tm,8/3/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,6.85,12.25,16.75,12.4656933,2.073033369,5582
3868,1,tm,8/4/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.95,11.15,15.55,11.30601935,1.978045272,5582
3869,1,tm,8/5/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.75,9.75,14.15,9.663238982,2.262727115,5582
3870,1,tm,8/6/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.35,9.05,13.45,9.100895736,2.223139477,5582
3871,1,tm,8/7/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.35,7.25,11.95,7.330437119,2.290214443,5582
3872,1,tm,8/8/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.85,7.35,10.75,7.340648513,1.639274067,5582
3873,1,tm,8/9/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.05,13.45,16.05,13.27936224,1.458550992,5582
3874,1,tm,8/10/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.55,10.85,14.75,10.82230383,2.18110413,5582
3875,1,tm,8/11/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.65,11.05,15.85,11.17327123,2.310321607,5582
3876,1,tm,8/12/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.75,10.35,15.25,10.46126836,2.12170468,5582
3877,1,tm,8/13/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.35,7.05,11.05,7.123217485,1.882259334,5582
3878,1,tm,8/14/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.75,4.65,9.35,4.777122895,2.181061223,5582
3879,1,tm,8/15/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.35,5.45,9.55,5.480168398,1.934758297,5582
3880,1,tm,8/16/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.65,8.75,12.45,8.652776783,1.946248992,5582
3881,1,tm,8/17/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.25,10.85,15.15,10.98335722,2.050198241,5582
3882,1,tm,8/18/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.25,10.35,13.25,9.980168398,1.733985244,5582
3883,1,tm,8/19/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.05,10.15,14.25,10.10564314,2.362752125,5582
3884,1,tm,8/20/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.95,7.65,12.15,7.744804729,2.311867645,5582
3885,1,tm,8/21/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.35,4.55,9.25,4.490612684,2.283572643,5582
3886,1,tm,8/22/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.35,3.95,9.45,4.150770333,2.359426294,5582
3887,1,tm,8/23/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.45,7.45,11.35,7.283751344,2.283296358,5582
3888,1,tm,8/24/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.55,7.55,11.75,7.321623074,2.116988946,5582
3889,1,tm,8/25/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.85,8.25,12.55,8.219347904,2.163775718,5582
3890,1,tm,8/26/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.55,6.65,11.25,6.706915084,2.039840949,5582
3891,1,tm,8/27/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.25,5.85,9.35,5.535650305,1.838593634,5582
3892,1,tm,8/28/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.65,3.85,9.15,4.087083483,2.110338529,5582
3893,1,tm,8/29/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.75,8.05,11.35,7.799982085,2.076577986,5582
3894,1,tm,8/30/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.95,11.15,16.55,11.37701541,2.623111554,5582
3895,1,tm,8/31/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.25,6.75,10.95,6.524041562,2.14749904,5582
3896,1,tm,9/1/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.95,3.85,7.25,3.836563956,1.50953799,5582
3897,1,tm,9/2/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.65,9.35,12.35,8.978753135,1.6790228,5582
3898,1,tm,9/3/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.15,11.55,14.85,11.14220709,2.252360684,5582
3899,1,tm,9/4/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.75,9.25,13.15,8.891597994,2.294855341,5582
3900,1,tm,9/5/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.55,5.05,8.95,5.03366177,1.853398258,5582
3901,1,tm,9/6/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.35,6.45,9.45,6.496184163,1.639833711,5582
3902,1,tm,9/7/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.45,7.85,9.95,7.690773916,1.158133044,5582
3903,1,tm,9/8/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.25,9.05,10.25,8.763955571,1.03277094,5582
3904,1,tm,9/9/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.85,9.05,10.75,8.989107847,0.744785703,5582
3905,1,tm,9/10/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,6.15,11.25,13.55,11.09283411,1.332129416,5582
3906,1,tm,9/11/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.05,10.55,16.95,11.01160874,2.780945441,5582
3907,1,tm,9/12/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.25,7.25,9.95,7.145664636,1.784838047,5582
3908,1,tm,9/13/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.35,6.55,9.65,6.369455392,1.846556292,5582
3909,1,tm,9/14/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.15,5.95,10.15,5.937316374,1.953543131,5582
3910,1,tm,9/15/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.95,4.05,7.85,4.007183805,1.580485214,5582
3911,1,tm,9/16/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.55,4.55,9.45,4.658133286,2.163091831,5582
3912,1,tm,9/17/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.75,3.15,8.25,3.356735937,2.183821158,5582
3913,1,tm,9/18/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.25,3.25,6.35,3.167735579,1.667544042,5582
3914,1,tm,9/19/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.85,3.55,6.65,3.461304192,1.611269703,5582
3915,1,tm,9/20/18 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.85,4.65,8.85,4.706897169,1.806011853,5582
